300: ftp://ftp.ncbi.nlm.nih.gov/pubmed/baseline/
200: filename content-length last-modified file-type
201: "pubmed21n0113.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A11%3A00%20GMT FILE 
201: "pubmed21n0114.xml.gz" 17466503 Sat%2C%2012%20Dec%202020%2015%3A11%3A00%20GMT FILE 
201: "pubmed21n0114.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A11%3A00%20GMT FILE 
201: "pubmed21n0115.xml.gz" 15345294 Sat%2C%2012%20Dec%202020%2015%3A11%3A00%20GMT FILE 
201: "pubmed21n0115.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A12%3A00%20GMT FILE 
201: "pubmed21n0116.xml.gz" 20677970 Sat%2C%2012%20Dec%202020%2015%3A12%3A00%20GMT FILE 
201: "pubmed21n0116.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A12%3A00%20GMT FILE 
201: "pubmed21n0117.xml.gz" 20070821 Sat%2C%2012%20Dec%202020%2015%3A12%3A00%20GMT FILE 
201: "pubmed21n0117.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A12%3A00%20GMT FILE 
201: "pubmed21n0118.xml.gz" 19397561 Sat%2C%2012%20Dec%202020%2015%3A12%3A00%20GMT FILE 
201: "pubmed21n0118.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A12%3A00%20GMT FILE 
201: "pubmed21n0119.xml.gz" 17514033 Sat%2C%2012%20Dec%202020%2015%3A12%3A00%20GMT FILE 
201: "pubmed21n0119.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A12%3A00%20GMT FILE 
201: "pubmed21n0120.xml.gz" 17473604 Sat%2C%2012%20Dec%202020%2015%3A12%3A00%20GMT FILE 
201: "pubmed21n0120.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A12%3A00%20GMT FILE 
201: "pubmed21n0121.xml.gz" 11571401 Sat%2C%2012%20Dec%202020%2015%3A13%3A00%20GMT FILE 
201: "pubmed21n0121.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A13%3A00%20GMT FILE 
201: "pubmed21n0122.xml.gz" 17915904 Sat%2C%2012%20Dec%202020%2015%3A13%3A00%20GMT FILE 
201: "pubmed21n0122.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A13%3A00%20GMT FILE 
201: "pubmed21n0123.xml.gz" 17493459 Sat%2C%2012%20Dec%202020%2015%3A13%3A00%20GMT FILE 
201: "pubmed21n0123.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A13%3A00%20GMT FILE 
201: "pubmed21n0124.xml.gz" 17562540 Sat%2C%2012%20Dec%202020%2015%3A13%3A00%20GMT FILE 
201: "pubmed21n0124.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A13%3A00%20GMT FILE 
201: "pubmed21n0125.xml.gz" 17874664 Sat%2C%2012%20Dec%202020%2015%3A13%3A00%20GMT FILE 
201: "pubmed21n0125.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A13%3A00%20GMT FILE 
201: "pubmed21n0126.xml.gz" 17778798 Sat%2C%2012%20Dec%202020%2015%3A14%3A00%20GMT FILE 
201: "pubmed21n0126.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A14%3A00%20GMT FILE 
201: "pubmed21n0127.xml.gz" 16643725 Sat%2C%2012%20Dec%202020%2015%3A14%3A00%20GMT FILE 
201: "pubmed21n0127.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A14%3A00%20GMT FILE 
201: "pubmed21n0128.xml.gz" 13626543 Sat%2C%2012%20Dec%202020%2015%3A14%3A00%20GMT FILE 
201: "pubmed21n0128.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A14%3A00%20GMT FILE 
201: "pubmed21n0129.xml.gz" 20044788 Sat%2C%2012%20Dec%202020%2015%3A14%3A00%20GMT FILE 
201: "pubmed21n0129.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A14%3A00%20GMT FILE 
201: "pubmed21n0130.xml.gz" 20516741 Sat%2C%2012%20Dec%202020%2015%3A14%3A00%20GMT FILE 
201: "pubmed21n0130.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A14%3A00%20GMT FILE 
201: "pubmed21n0131.xml.gz" 20632915 Sat%2C%2012%20Dec%202020%2015%3A14%3A00%20GMT FILE 
201: "pubmed21n0131.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A14%3A00%20GMT FILE 
201: "pubmed21n0132.xml.gz" 18575882 Sat%2C%2012%20Dec%202020%2015%3A14%3A00%20GMT FILE 
201: "pubmed21n0132.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A14%3A00%20GMT FILE 
201: "pubmed21n0133.xml.gz" 18019719 Sat%2C%2012%20Dec%202020%2015%3A15%3A00%20GMT FILE 
201: "pubmed21n0133.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A15%3A00%20GMT FILE 
201: "pubmed21n0134.xml.gz" 18653906 Sat%2C%2012%20Dec%202020%2015%3A15%3A00%20GMT FILE 
201: "pubmed21n0134.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A15%3A00%20GMT FILE 
201: "pubmed21n0135.xml.gz" 17375167 Sat%2C%2012%20Dec%202020%2015%3A15%3A00%20GMT FILE 
201: "pubmed21n0135.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A15%3A00%20GMT FILE 
201: "pubmed21n0136.xml.gz" 15453755 Sat%2C%2012%20Dec%202020%2015%3A15%3A00%20GMT FILE 
201: "pubmed21n0136.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A15%3A00%20GMT FILE 
201: "pubmed21n0137.xml.gz" 13334064 Sat%2C%2012%20Dec%202020%2015%3A15%3A00%20GMT FILE 
201: "pubmed21n0137.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A15%3A00%20GMT FILE 
201: "pubmed21n0138.xml.gz" 13962247 Sat%2C%2012%20Dec%202020%2015%3A16%3A00%20GMT FILE 
201: "pubmed21n0138.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A16%3A00%20GMT FILE 
201: "pubmed21n0139.xml.gz" 11119993 Sat%2C%2012%20Dec%202020%2015%3A16%3A00%20GMT FILE 
201: "pubmed21n0139.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A16%3A00%20GMT FILE 
201: "pubmed21n0140.xml.gz" 14017934 Sat%2C%2012%20Dec%202020%2015%3A16%3A00%20GMT FILE 
201: "pubmed21n0140.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A16%3A00%20GMT FILE 
201: "pubmed21n0141.xml.gz" 11707666 Sat%2C%2012%20Dec%202020%2015%3A16%3A00%20GMT FILE 
201: "pubmed21n0141.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A16%3A00%20GMT FILE 
201: "pubmed21n0142.xml.gz" 13805391 Sat%2C%2012%20Dec%202020%2015%3A16%3A00%20GMT FILE 
201: "pubmed21n0142.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A16%3A00%20GMT FILE 
201: "pubmed21n0143.xml.gz" 13969667 Sat%2C%2012%20Dec%202020%2015%3A16%3A00%20GMT FILE 
201: "pubmed21n0143.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A16%3A00%20GMT FILE 
201: "pubmed21n0144.xml.gz" 15936971 Sat%2C%2012%20Dec%202020%2015%3A16%3A00%20GMT FILE 
201: "pubmed21n0144.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A17%3A00%20GMT FILE 
201: "pubmed21n0145.xml.gz" 16943791 Sat%2C%2012%20Dec%202020%2015%3A17%3A00%20GMT FILE 
201: "pubmed21n0145.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A17%3A00%20GMT FILE 
201: "pubmed21n0146.xml.gz" 13945735 Sat%2C%2012%20Dec%202020%2015%3A17%3A00%20GMT FILE 
201: "pubmed21n0146.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A17%3A00%20GMT FILE 
201: "pubmed21n0147.xml.gz" 12182410 Sat%2C%2012%20Dec%202020%2015%3A17%3A00%20GMT FILE 
201: "pubmed21n0147.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A17%3A00%20GMT FILE 
201: "pubmed21n0148.xml.gz" 10414827 Sat%2C%2012%20Dec%202020%2015%3A17%3A00%20GMT FILE 
201: "pubmed21n0148.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A17%3A00%20GMT FILE 
201: "pubmed21n0149.xml.gz" 7690432 Sat%2C%2012%20Dec%202020%2015%3A17%3A00%20GMT FILE 
201: "pubmed21n0149.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A17%3A00%20GMT FILE 
201: "pubmed21n0150.xml.gz" 8205129 Sat%2C%2012%20Dec%202020%2015%3A18%3A00%20GMT FILE 
201: "pubmed21n0150.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A18%3A00%20GMT FILE 
201: "pubmed21n0151.xml.gz" 11874366 Sat%2C%2012%20Dec%202020%2015%3A18%3A00%20GMT FILE 
201: "pubmed21n0151.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A18%3A00%20GMT FILE 
201: "pubmed21n0152.xml.gz" 13277288 Sat%2C%2012%20Dec%202020%2015%3A18%3A00%20GMT FILE 
201: "pubmed21n0152.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A18%3A00%20GMT FILE 
201: "pubmed21n0153.xml.gz" 13990549 Sat%2C%2012%20Dec%202020%2015%3A18%3A00%20GMT FILE 
201: "pubmed21n0153.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A18%3A00%20GMT FILE 
201: "pubmed21n0154.xml.gz" 12401013 Sat%2C%2012%20Dec%202020%2015%3A18%3A00%20GMT FILE 
201: "pubmed21n0154.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A18%3A00%20GMT FILE 
201: "pubmed21n0155.xml.gz" 10096553 Sat%2C%2012%20Dec%202020%2015%3A18%3A00%20GMT FILE 
201: "pubmed21n0155.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A19%3A00%20GMT FILE 
201: "pubmed21n0156.xml.gz" 10333337 Sat%2C%2012%20Dec%202020%2015%3A19%3A00%20GMT FILE 
201: "pubmed21n0156.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A19%3A00%20GMT FILE 
201: "pubmed21n0157.xml.gz" 10869767 Sat%2C%2012%20Dec%202020%2015%3A19%3A00%20GMT FILE 
201: "pubmed21n0157.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A19%3A00%20GMT FILE 
201: "pubmed21n0158.xml.gz" 10456442 Sat%2C%2012%20Dec%202020%2015%3A19%3A00%20GMT FILE 
201: "pubmed21n0158.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A19%3A00%20GMT FILE 
201: "pubmed21n0159.xml.gz" 10239010 Sat%2C%2012%20Dec%202020%2015%3A19%3A00%20GMT FILE 
201: "pubmed21n0159.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A19%3A00%20GMT FILE 
201: "pubmed21n0160.xml.gz" 10563018 Sat%2C%2012%20Dec%202020%2015%3A19%3A00%20GMT FILE 
201: "pubmed21n0160.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A19%3A00%20GMT FILE 
201: "pubmed21n0161.xml.gz" 11714576 Sat%2C%2012%20Dec%202020%2015%3A19%3A00%20GMT FILE 
201: "pubmed21n0161.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A19%3A00%20GMT FILE 
201: "pubmed21n0162.xml.gz" 11246605 Sat%2C%2012%20Dec%202020%2015%3A20%3A00%20GMT FILE 
201: "pubmed21n0162.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A20%3A00%20GMT FILE 
201: "pubmed21n0163.xml.gz" 11615630 Sat%2C%2012%20Dec%202020%2015%3A20%3A00%20GMT FILE 
201: "pubmed21n0163.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A20%3A00%20GMT FILE 
201: "pubmed21n0164.xml.gz" 12400930 Sat%2C%2012%20Dec%202020%2015%3A20%3A00%20GMT FILE 
201: "pubmed21n0164.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A20%3A00%20GMT FILE 
201: "pubmed21n0165.xml.gz" 11758224 Sat%2C%2012%20Dec%202020%2015%3A20%3A00%20GMT FILE 
201: "pubmed21n0165.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A20%3A00%20GMT FILE 
201: "pubmed21n0166.xml.gz" 13377410 Sat%2C%2012%20Dec%202020%2015%3A20%3A00%20GMT FILE 
201: "pubmed21n0166.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A20%3A00%20GMT FILE 
201: "pubmed21n0167.xml.gz" 10028337 Sat%2C%2012%20Dec%202020%2015%3A20%3A00%20GMT FILE 
201: "pubmed21n0167.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A21%3A00%20GMT FILE 
201: "pubmed21n0168.xml.gz" 10406236 Sat%2C%2012%20Dec%202020%2015%3A21%3A00%20GMT FILE 
201: "pubmed21n0168.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A21%3A00%20GMT FILE 
201: "pubmed21n0169.xml.gz" 10010506 Sat%2C%2012%20Dec%202020%2015%3A21%3A00%20GMT FILE 
201: "pubmed21n0169.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A21%3A00%20GMT FILE 
201: "pubmed21n0170.xml.gz" 10138897 Sat%2C%2012%20Dec%202020%2015%3A21%3A00%20GMT FILE 
201: "pubmed21n0170.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A21%3A00%20GMT FILE 
201: "pubmed21n0171.xml.gz" 9696343 Sat%2C%2012%20Dec%202020%2015%3A21%3A00%20GMT FILE 
201: "pubmed21n0171.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A21%3A00%20GMT FILE 
201: "pubmed21n0172.xml.gz" 7708042 Sat%2C%2012%20Dec%202020%2015%3A21%3A00%20GMT FILE 
201: "pubmed21n0172.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A21%3A00%20GMT FILE 
201: "pubmed21n0173.xml.gz" 5474532 Sat%2C%2012%20Dec%202020%2015%3A21%3A00%20GMT FILE 
201: "pubmed21n0173.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A21%3A00%20GMT FILE 
201: "pubmed21n0174.xml.gz" 7106491 Sat%2C%2012%20Dec%202020%2015%3A22%3A00%20GMT FILE 
201: "pubmed21n0174.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A22%3A00%20GMT FILE 
201: "pubmed21n0175.xml.gz" 7310680 Sat%2C%2012%20Dec%202020%2015%3A22%3A00%20GMT FILE 
201: "pubmed21n0175.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A22%3A00%20GMT FILE 
201: "pubmed21n0176.xml.gz" 9123083 Sat%2C%2012%20Dec%202020%2015%3A22%3A00%20GMT FILE 
201: "pubmed21n0176.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A22%3A00%20GMT FILE 
201: "pubmed21n0177.xml.gz" 10053792 Sat%2C%2012%20Dec%202020%2015%3A22%3A00%20GMT FILE 
201: "pubmed21n0177.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A22%3A00%20GMT FILE 
201: "pubmed21n0178.xml.gz" 9521142 Sat%2C%2012%20Dec%202020%2015%3A22%3A00%20GMT FILE 
201: "pubmed21n0178.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A22%3A00%20GMT FILE 
201: "pubmed21n0179.xml.gz" 8933666 Sat%2C%2012%20Dec%202020%2015%3A22%3A00%20GMT FILE 
201: "pubmed21n0179.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A22%3A00%20GMT FILE 
201: "pubmed21n0180.xml.gz" 9126140 Sat%2C%2012%20Dec%202020%2015%3A23%3A00%20GMT FILE 
201: "pubmed21n0180.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A23%3A00%20GMT FILE 
201: "pubmed21n0181.xml.gz" 9302233 Sat%2C%2012%20Dec%202020%2015%3A23%3A00%20GMT FILE 
201: "pubmed21n0181.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A23%3A00%20GMT FILE 
201: "pubmed21n0182.xml.gz" 9646064 Sat%2C%2012%20Dec%202020%2015%3A23%3A00%20GMT FILE 
201: "pubmed21n0182.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A23%3A00%20GMT FILE 
201: "pubmed21n0183.xml.gz" 9320653 Sat%2C%2012%20Dec%202020%2015%3A23%3A00%20GMT FILE 
201: "pubmed21n0183.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A23%3A00%20GMT FILE 
201: "pubmed21n0184.xml.gz" 9413081 Sat%2C%2012%20Dec%202020%2015%3A23%3A00%20GMT FILE 
201: "pubmed21n0184.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A23%3A00%20GMT FILE 
201: "pubmed21n0185.xml.gz" 9957380 Sat%2C%2012%20Dec%202020%2015%3A23%3A00%20GMT FILE 
201: "pubmed21n0185.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A23%3A00%20GMT FILE 
201: "pubmed21n0186.xml.gz" 8890647 Sat%2C%2012%20Dec%202020%2015%3A23%3A00%20GMT FILE 
201: "pubmed21n0186.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A24%3A00%20GMT FILE 
201: "pubmed21n0187.xml.gz" 8370330 Sat%2C%2012%20Dec%202020%2015%3A24%3A00%20GMT FILE 
201: "pubmed21n0187.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A24%3A00%20GMT FILE 
201: "pubmed21n0188.xml.gz" 9183551 Sat%2C%2012%20Dec%202020%2015%3A24%3A00%20GMT FILE 
201: "pubmed21n0188.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A24%3A00%20GMT FILE 
201: "pubmed21n0189.xml.gz" 9375001 Sat%2C%2012%20Dec%202020%2015%3A24%3A00%20GMT FILE 
201: "pubmed21n0189.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A24%3A00%20GMT FILE 
201: "pubmed21n0190.xml.gz" 9084718 Sat%2C%2012%20Dec%202020%2015%3A24%3A00%20GMT FILE 
201: "pubmed21n0190.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A24%3A00%20GMT FILE 
201: "pubmed21n0191.xml.gz" 8535624 Sat%2C%2012%20Dec%202020%2015%3A24%3A00%20GMT FILE 
201: "pubmed21n0191.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A24%3A00%20GMT FILE 
201: "pubmed21n0192.xml.gz" 9595181 Sat%2C%2012%20Dec%202020%2015%3A24%3A00%20GMT FILE 
201: "pubmed21n0192.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A25%3A00%20GMT FILE 
201: "pubmed21n0193.xml.gz" 9389142 Sat%2C%2012%20Dec%202020%2015%3A25%3A00%20GMT FILE 
201: "pubmed21n0193.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A25%3A00%20GMT FILE 
201: "pubmed21n0194.xml.gz" 7959900 Sat%2C%2012%20Dec%202020%2015%3A25%3A00%20GMT FILE 
201: "pubmed21n0194.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A25%3A00%20GMT FILE 
201: "pubmed21n0195.xml.gz" 7641496 Sat%2C%2012%20Dec%202020%2015%3A25%3A00%20GMT FILE 
201: "pubmed21n0195.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A25%3A00%20GMT FILE 
201: "pubmed21n0196.xml.gz" 7782221 Sat%2C%2012%20Dec%202020%2015%3A25%3A00%20GMT FILE 
201: "pubmed21n0196.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A25%3A00%20GMT FILE 
201: "pubmed21n0197.xml.gz" 8009658 Sat%2C%2012%20Dec%202020%2015%3A25%3A00%20GMT FILE 
201: "pubmed21n0197.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A25%3A00%20GMT FILE 
201: "pubmed21n0198.xml.gz" 8291500 Sat%2C%2012%20Dec%202020%2015%3A25%3A00%20GMT FILE 
201: "pubmed21n0198.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A25%3A00%20GMT FILE 
201: "pubmed21n0199.xml.gz" 8180178 Sat%2C%2012%20Dec%202020%2015%3A25%3A00%20GMT FILE 
201: "pubmed21n0199.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A25%3A00%20GMT FILE 
201: "pubmed21n0200.xml.gz" 8743801 Sat%2C%2012%20Dec%202020%2015%3A26%3A00%20GMT FILE 
201: "pubmed21n0200.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A26%3A00%20GMT FILE 
201: "pubmed21n0201.xml.gz" 8613880 Sat%2C%2012%20Dec%202020%2015%3A26%3A00%20GMT FILE 
201: "pubmed21n0201.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A26%3A00%20GMT FILE 
201: "pubmed21n0202.xml.gz" 12033977 Sat%2C%2012%20Dec%202020%2015%3A26%3A00%20GMT FILE 
201: "pubmed21n0202.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A26%3A00%20GMT FILE 
201: "pubmed21n0203.xml.gz" 20423057 Sat%2C%2012%20Dec%202020%2015%3A26%3A00%20GMT FILE 
201: "pubmed21n0203.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A26%3A00%20GMT FILE 
201: "pubmed21n0204.xml.gz" 20586121 Sat%2C%2012%20Dec%202020%2015%3A26%3A00%20GMT FILE 
201: "pubmed21n0204.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A27%3A00%20GMT FILE 
201: "pubmed21n0205.xml.gz" 21777802 Sat%2C%2012%20Dec%202020%2015%3A27%3A00%20GMT FILE 
201: "pubmed21n0205.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A27%3A00%20GMT FILE 
201: "pubmed21n0206.xml.gz" 24439396 Sat%2C%2012%20Dec%202020%2015%3A27%3A00%20GMT FILE 
201: "pubmed21n0206.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A27%3A00%20GMT FILE 
201: "pubmed21n0207.xml.gz" 19888299 Sat%2C%2012%20Dec%202020%2015%3A27%3A00%20GMT FILE 
201: "pubmed21n0207.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A27%3A00%20GMT FILE 
201: "pubmed21n0208.xml.gz" 21968208 Sat%2C%2012%20Dec%202020%2015%3A27%3A00%20GMT FILE 
201: "pubmed21n0208.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A27%3A00%20GMT FILE 
201: "pubmed21n0209.xml.gz" 23671827 Sat%2C%2012%20Dec%202020%2015%3A27%3A00%20GMT FILE 
201: "pubmed21n0209.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A27%3A00%20GMT FILE 
201: "pubmed21n0210.xml.gz" 25839444 Sat%2C%2012%20Dec%202020%2015%3A28%3A00%20GMT FILE 
201: "pubmed21n0210.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A28%3A00%20GMT FILE 
201: "pubmed21n0211.xml.gz" 20727081 Sat%2C%2012%20Dec%202020%2015%3A28%3A00%20GMT FILE 
201: "pubmed21n0211.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A28%3A00%20GMT FILE 
201: "pubmed21n0212.xml.gz" 20709658 Sat%2C%2012%20Dec%202020%2015%3A28%3A00%20GMT FILE 
201: "pubmed21n0212.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A28%3A00%20GMT FILE 
201: "pubmed21n0213.xml.gz" 19947302 Sat%2C%2012%20Dec%202020%2015%3A28%3A00%20GMT FILE 
201: "pubmed21n0213.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A28%3A00%20GMT FILE 
201: "pubmed21n0214.xml.gz" 21144474 Sat%2C%2012%20Dec%202020%2015%3A28%3A00%20GMT FILE 
201: "pubmed21n0214.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A28%3A00%20GMT FILE 
201: "pubmed21n0215.xml.gz" 17857549 Sat%2C%2012%20Dec%202020%2015%3A28%3A00%20GMT FILE 
201: "pubmed21n0215.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A28%3A00%20GMT FILE 
201: "pubmed21n0216.xml.gz" 17305301 Sat%2C%2012%20Dec%202020%2015%3A29%3A00%20GMT FILE 
201: "pubmed21n0216.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A29%3A00%20GMT FILE 
201: "pubmed21n0217.xml.gz" 15840779 Sat%2C%2012%20Dec%202020%2015%3A29%3A00%20GMT FILE 
201: "pubmed21n0217.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A29%3A00%20GMT FILE 
201: "pubmed21n0218.xml.gz" 11568387 Sat%2C%2012%20Dec%202020%2015%3A29%3A00%20GMT FILE 
201: "pubmed21n0218.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A29%3A00%20GMT FILE 
201: "pubmed21n0219.xml.gz" 13878187 Sat%2C%2012%20Dec%202020%2015%3A29%3A00%20GMT FILE 
201: "pubmed21n0219.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A29%3A00%20GMT FILE 
201: "pubmed21n0220.xml.gz" 18968428 Sat%2C%2012%20Dec%202020%2015%3A29%3A00%20GMT FILE 
201: "pubmed21n0220.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A29%3A00%20GMT FILE 
201: "pubmed21n0221.xml.gz" 15947314 Sat%2C%2012%20Dec%202020%2015%3A29%3A00%20GMT FILE 
201: "pubmed21n0221.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A29%3A00%20GMT FILE 
201: "pubmed21n0222.xml.gz" 16653400 Sat%2C%2012%20Dec%202020%2015%3A30%3A00%20GMT FILE 
201: "pubmed21n0222.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A30%3A00%20GMT FILE 
201: "pubmed21n0223.xml.gz" 17965950 Sat%2C%2012%20Dec%202020%2015%3A30%3A00%20GMT FILE 
201: "pubmed21n0223.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A30%3A00%20GMT FILE 
201: "pubmed21n0224.xml.gz" 18071971 Sat%2C%2012%20Dec%202020%2015%3A30%3A00%20GMT FILE 
201: "pubmed21n0224.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A30%3A00%20GMT FILE 
201: "pubmed21n0225.xml.gz" 18550158 Sat%2C%2012%20Dec%202020%2015%3A30%3A00%20GMT FILE 
201: "pubmed21n0225.xml.gz.md5" 60 Sat%2C%2012%20Dec%202020%2015%3A30%3A00%20GMT FILE 
201: "pubmed21n0226.xml.gz" 19498493 Sat%2C%2012%20Dec%202020%2015%3A30%3A00%20GMT FILE 
